case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,cap_upv_2,cap_upv_3,cap_upv_4,cap_upv_5,cap_wind-ons_10,cap_wind-ons_3,cap_wind-ons_4,cap_wind-ons_5,cap_wind-ons_6,cap_wind-ons_7,cap_wind-ons_8,cap_wind-ons_9,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,gen_upv_2,gen_upv_3,gen_upv_4,gen_upv_5,gen_wind-ofs_2,gen_wind-ofs_3,gen_wind-ofs_7,gen_wind-ofs_8,gen_wind-ons_10,gen_wind-ons_2,gen_wind-ons_3,gen_wind-ons_4,gen_wind-ons_5,gen_wind-ons_6,gen_wind-ons_7,gen_wind-ons_8,gen_wind-ons_9,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds
test0_DemHi_FuelLo_REcostHi_SitingLim_BattHi_PolOBBBA,2,2,0,1,2,2,1771.259861,0.0,0.0,0.0,0.0,0.0,5512.001898,4506.245684,12994.628099,0.0,64009.944127,0.0,57455.544257,142.0,405.8,0.0,24.4,4980.0,0.0,110.09259,5.0,4650.08209,81488.782126,31852.281211,11451.954989,24323.694125,2448.0,0.0,3251.056667,10193.29411,27929.18284,27577.352428,28425.089754,6148925.063494,0.0,0.0,0.0,0.0,0.0,0.0,-1184900.202187,28299961.917738,0.0,0.0,30008120.2923,148487785.45287,0.0,30198634.061393,272922.864,443341.2192,0.0,97648.675397,37320823.093964,0.0,57864.665106,-3056.47275,11361667.801006,192643681.123011,65286778.584517,19485646.996555,-0.0,0.0,0.0,0.0,80592532.299019,0.0,6018511.332037,0.0,5879124.892829,26791097.355171,89572637.206887,89372578.658609,93279766.438704,49641.373484,49641.373484,0.0,0.0,16477852913.435509,42071573.841444,4061826354.358588,0.0,657876286.633483,13882978.987738,0.0,312041991.240684,0.0,7111409982.476671,8299309777.406047,0.0,-0.0,0.0,598836784.417728,815598217.839174,522001605.285326,316056166.671425,604075484.919608,39832840117.51342,2737.495113
test0_DemHi_FuelLo_REcostHi_SitingLim_BattLo_PolIRA,0,2,0,0,2,2,735.313241,4483.937368,0.0,0.0,0.0,0.0,35918.455574,3695.265627,12994.628099,0.0,53239.486586,0.0,45491.353899,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,5.0,3011.80597,106816.190001,38296.996119,15199.392538,20567.731573,0.0,0.0,2897.056667,16859.712018,29867.0,26272.303377,24815.86,3388330.030379,2356757.480371,0.0,0.0,0.0,0.0,0.0,-11725874.663833,21446948.476141,0.0,0.0,30008120.2923,102416509.07745,0.0,23910255.609526,299655.216,443341.2192,0.0,102351.494081,37985785.78374,0.0,586254.24,-2368.47,6901640.715292,251557191.008203,82539656.308448,28576984.634951,0.0,0.0,0.0,0.0,69347031.999345,0.0,-0.0,0.0,5428287.930704,46615232.971878,94080211.783529,83263192.346703,82395710.194451,55513.84874300001,55513.84874300001,0.0,0.0,17659778098.228535,0.0,4149865621.624025,0.0,1920635324.511863,993720727.520294,0.0,272341758.810207,0.0,7722282623.631912,6078264724.582102,0.0,-0.0,-1622529904.537543,654803737.582887,397372477.612965,563470934.679287,353182619.540166,454655598.601368,39597844342.38808,2457.311323
test0_DemHi_FuelLo_REcostHi_SitingLim_BattLo_PolOBBBA,0,2,0,1,2,2,998.853735,4450.608176,0.0,0.0,0.0,0.0,34278.046157,4509.526763,12994.628099,0.0,57499.169872,0.0,41279.529034,142.0,405.8,0.0,24.4,4980.0,0.0,1070.703478,5.0,2180.089552,107773.820056,37429.45315,13580.874658,20027.108471,1217.903737,0.0,2897.056667,13369.504831,29235.842654,25567.913953,22728.81785,4599814.343685,2339239.657482,0.0,0.0,0.0,0.0,0.0,-11792397.235348,26172837.868809,0.0,0.0,30008120.2923,111039530.317801,0.0,21696520.460209,299655.216,443341.2192,0.0,102351.494081,37985785.78374,0.0,562761.747955,-2368.47,5365619.563608,262495297.800555,78706810.445617,24567844.152927,0.0,0.0,0.0,0.0,66811766.286311,0.0,2989756.529034,0.0,5405628.47973,36133962.368055,94016319.737202,83526133.046276,77956498.855144,54443.058579,54443.058579,0.0,0.0,18047176115.34141,0.0,4475269625.658294,0.0,1781450116.183356,859081293.114682,0.0,324295558.947637,0.0,7598698035.696829,6358176887.870164,0.0,-0.0,0.0,634067815.297436,445050255.106776,553346333.742996,346062778.536695,505285756.400628,41927960571.89691,2541.489136
test0_DemHi_FuelLo_REcostHi_SitingLim_BattMd_PolIRA,1,2,0,0,2,2,1390.545885,0.0,0.0,0.0,0.0,0.0,11394.412309,3073.523313,12994.628099,0.0,59601.252183,0.0,55692.732399,142.0,405.8,0.0,24.4,4980.0,0.0,87.254827,5.0,3420.029927,90647.713979,33356.978715,11611.366122,22984.444484,73.720118,0.0,3192.41,13490.649197,30972.0,29167.1102,27597.865726,4041653.59622,0.0,0.0,-0.0,0.0,0.0,0.0,-3874832.667725,19104464.878321,0.0,0.0,30008120.2923,135556428.88191,0.0,29272100.148735,272922.864,443341.2192,0.0,97800.981338,37586521.382808,0.0,45861.137089,-2506.083,8473293.317194,211221007.180001,70614284.329519,19768442.710509,0.0,0.0,0.0,0.0,74803275.842842,0.0,188814.540506,0.0,5889043.119715,36115794.623144,98861407.129898,91900362.107434,90775828.435765,54290.532075,54290.532075,0.0,0.0,16763979449.431349,0.0,3908442947.520875,0.0,638886678.834362,60113263.685558,0.0,210527438.353103,0.0,7226770139.698894,7590862310.933937,0.0,-0.0,-1112838479.26997,620991444.508226,665055891.396125,549272524.15883,325014751.82817,493025899.450045,37940104260.5295,2778.850214
test0_DemHi_FuelLo_REcostHi_SitingLim_BattMd_PolOBBBA,1,2,0,1,2,2,1408.760891,0.0,0.0,0.0,0.0,0.0,9167.679485,4507.556612,12994.628099,0.0,64163.488069,0.0,52564.260436,142.0,405.8,0.0,24.4,4980.0,0.0,94.060269,5.0,4650.08209,83683.788328,35145.115259,11044.707288,20813.941595,1643.586363,0.0,3192.41,10816.906667,29782.837597,27360.554918,26761.124698,6341166.297537,0.0,0.0,0.0,0.0,0.0,0.0,-3130824.017995,28201522.954695,0.0,0.0,30008120.2923,148311812.946263,0.0,27627775.285009,299655.216,443341.2192,0.0,103772.295344,38101622.634049,0.0,49438.077545,-2536.506,11508199.147639,199229825.723793,72627459.970501,18499442.499327,-0.0,0.0,0.0,0.0,70088970.162944,0.0,4097883.298523,0.0,5995560.296346,28793792.541366,96333069.319702,88680489.913862,88454940.416813,50275.670029,50275.670029,0.0,0.0,15029305491.553,0.0,3461663176.726733,0.0,637709566.763494,0.0,0.0,311044417.250958,0.0,7092485345.208003,8140368062.07478,0.0,0.0,0.0,594048097.456702,728490919.613355,523845122.601835,317001107.789716,591264741.078324,37427226048.116905,2663.601324
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattHi_PolIRA,2,2,0,0,2,0,1131.762066,0.0,0.0,0.0,0.0,0.0,8353.478823,3874.446589,12994.628099,0.0,67143.683266,0.0,57664.172588,142.0,405.8,0.0,24.4,4980.0,0.0,104.046039,5.0,0.0,16403.924706,91618.115946,15110.526136,104211.618154,0.0,0.0,0.0,2075.129488,1404.0,48.0,17348.20837,4647718.999807,0.0,0.0,-0.0,0.0,0.0,0.0,-903207.537068,21304651.928121,0.0,0.0,26050734.039,136812547.170114,0.0,30308289.112369,286324.824,442785.0048,0.0,93999.658135,37147360.463961,0.0,54686.598281,-1992.798,0.0,33874882.895803,192341305.165828,27810821.531584,0.0,0.0,0.0,0.0,400520211.394078,0.0,0.0,0.0,0.0,4180950.619646,2907072.612743,113601.586176,58571188.598791,77760.868264,77760.868264,0.0,0.0,10169689138.3931,0.0,2400362936.891342,0.0,2966706635.655928,177423929.075187,0.0,235151673.01493,0.0,7092128196.265115,7702186701.823315,0.0,-0.0,-929149013.622787,571763129.499728,511302878.355807,911618281.617829,314870346.3753,519211692.769991,32643266526.11479,2928.495582
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattHi_PolOBBBA,2,2,0,1,2,0,1755.060674,0.0,0.0,0.0,0.0,0.0,9382.808995,5904.863148,12994.628099,0.0,80180.836406,0.0,43770.188523,142.0,405.8,0.0,24.4,4980.0,0.0,99.732815,5.0,0.0,19272.068144,90168.697771,11087.889901,98667.054012,0.0,0.0,0.0,1668.458666,1404.0,1704.898365,15739.676667,7207370.776715,0.0,0.0,0.0,0.0,0.0,0.0,-1237802.147878,32469425.281758,0.0,0.0,26050734.039,155767261.900501,0.0,23005611.087903,286324.824,442785.0048,0.0,94854.213305,37222998.850645,0.0,52419.567607,-1992.798,0.0,40842391.332988,192568917.362511,20483195.431379,0.0,0.0,0.0,0.0,376987136.189039,0.0,0.0,0.0,0.0,3344426.486078,2907072.612743,4226184.193055,51265014.354634,64688.39706599999,64688.39706599999,0.0,0.0,19072485175.65387,0.0,4168229856.579898,0.0,7126661347.600423,1407780271.853311,0.0,357951382.399321,0.0,7111252866.765272,8170815094.974289,0.0,-0.0,0.0,542371322.12978,609300780.866512,741034021.582028,312142173.331942,615982333.349608,50236006627.08626,2579.876698
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattLo_PolIRA,0,2,0,0,2,0,588.382395,4204.592924,0.0,0.0,0.0,0.0,29672.188586,3875.861746,12994.628099,0.0,61882.928477,0.0,43436.474366,142.0,405.8,0.0,24.4,4980.0,689.567057,1270.4,5.0,0.0,35985.507652,99234.83887,15711.282168,103775.406114,0.0,0.0,0.0,0.0,1234.886667,48.0,13849.676667,2419619.759165,2209934.040704,0.0,0.0,0.0,0.0,0.0,-8784324.791392,21312433.536928,0.0,0.0,26050734.039,98790939.673335,0.0,22830210.926731,299140.608,442785.0048,0.0,101778.184392,37459677.163161,5143225.876841,667722.24,-2359.401,0.0,81505675.033057,206353489.379188,29383018.95646,0.0,0.0,0.0,0.0,401937909.051709,0.0,0.0,0.0,0.0,0.0,2538020.837596,113601.586176,46359668.387499,75079.899445,75079.899445,0.0,0.0,15452974686.86516,1054425.40956,3249363833.108061,0.0,3232558304.52753,1216181804.350768,0.0,270414901.928415,0.0,7601462932.35181,5852045892.852854,0.0,-0.0,-1331915037.913498,609190117.95796,344684453.095137,885264775.919904,340713169.531651,450928768.409022,38174923028.39434,2713.025842
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattLo_PolOBBBA,0,2,0,1,2,0,1275.891282,1732.504781,0.0,0.0,0.0,0.0,22515.645398,5924.985807,12994.628099,0.0,77065.794773,0.0,32770.787227,142.0,405.8,0.0,24.4,4980.0,0.0,1113.9,5.0,0.0,43301.069965,87434.442983,11327.148924,100365.487941,0.0,0.0,0.0,0.0,1404.0,48.0,9826.754353,5250984.079351,910604.51294,0.0,-0.0,0.0,0.0,0.0,-6926036.655039,33570815.25337,0.0,0.0,26050734.039,137135479.867218,0.0,17224325.76642,299140.608,442785.0048,0.0,101778.184392,38191554.31122,0.0,585465.84,-2359.401,0.0,94950277.200248,188374550.113792,20391616.703915,0.0,0.0,0.0,0.0,384811392.205732,0.0,0.0,0.0,0.0,0.0,2902689.199202,113601.586176,30192464.830444,61912.433994,61912.433994,0.0,0.0,22172793081.231564,0.0,5045484842.239051,0.0,6582536777.108989,2122513482.85673,0.0,383988504.420962,0.0,7296281259.081873,7152464691.518277,0.0,-0.0,0.0,565326569.472892,482572212.08313,714427170.03046,325658319.14117,577171483.138378,53421218392.32346,2467.879581
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattMd_PolIRA,1,2,0,0,2,0,1339.248074,0.0,0.0,0.0,0.0,0.0,14865.99419,4051.734582,12994.628099,0.0,67364.880983,0.0,49023.162398,142.0,405.8,0.0,24.4,4980.0,0.0,113.930291,5.0,0.0,20156.390555,102251.331345,14588.65242,101853.908222,0.0,0.0,0.0,1062.0,1404.0,48.0,16994.277048,5504225.21169,0.0,0.0,0.0,0.0,0.0,0.0,-4967103.491385,22279516.047846,0.0,0.0,26050734.039,120442560.300371,0.0,25766574.156186,286324.824,442785.0048,0.0,95089.296309,37490118.29262,0.0,59881.761076,-1386.924,0.0,42296059.844091,217153399.81512,27333391.056729,0.0,0.0,0.0,0.0,392444174.1797,0.0,0.0,0.0,0.0,2151856.718784,2907072.612743,113601.586176,59513737.975902,75314.200257,75314.200257,0.0,0.0,14212038217.940697,0.0,3223596689.432588,0.0,3149646166.010104,809847966.279122,0.0,245615122.751885,0.0,7300602517.127567,6810066174.626863,0.0,-0.0,-1020491384.913848,588153594.589653,425261160.964768,901785806.362216,322126606.213481,484035636.118797,37452284273.50388,2789.825855
test0_DemHi_FuelLo_REcostHi_SitingOpen_BattMd_PolOBBBA,1,2,0,1,2,0,1982.317056,0.0,0.0,0.0,0.0,0.0,11975.817011,5995.119768,12994.628099,0.0,79810.586567,0.0,38496.991839,142.0,405.8,0.0,24.4,4980.0,0.0,99.858799,5.0,0.0,26526.41817,91473.484097,11624.099296,98744.119298,0.0,0.0,0.0,1062.0,1404.0,48.0,14847.383205,8147198.212923,0.0,0.0,0.0,0.0,0.0,0.0,-3703039.685073,32965724.773433,0.0,0.0,26050734.039,145046115.818129,0.0,20234018.910762,299140.608,442785.0048,0.0,101778.184392,37471954.803747,0.0,52485.784786,-2414.973,0.0,56938425.214666,196858797.811941,21786739.785217,0.0,0.0,0.0,0.0,377403000.344517,0.0,0.0,0.0,0.0,2129722.017144,2907072.612743,113601.586176,49369017.103971,64722.67930599999,64722.67930599999,0.0,0.0,22774010937.130943,0.0,5092741810.49845,0.0,7383247279.201311,1905799901.803544,0.0,363336545.374993,0.0,7211651958.154925,7605730733.525246,0.0,-0.0,0.0,551352198.382609,538474403.001062,749745057.756885,314072222.172774,593963132.154128,55084126179.15686,2522.779326
test0_DemHi_FuelLo_REcostHi_SitingRef_BattHi_PolIRA,2,2,0,0,2,1,1592.239364,0.0,0.0,0.0,0.0,0.0,8213.010706,3365.263412,12994.628099,0.0,62351.045188,0.0,60894.161558,142.0,405.8,0.0,24.4,4980.0,0.0,102.471501,5.0,0.0,41494.618182,74390.520368,10951.774083,86227.87072,0.0,0.0,0.0,7092.740168,4806.292665,5988.0,19566.089176,5238841.683064,0.0,0.0,-0.0,0.0,-0.0,0.0,-1973876.662653,21206732.370692,0.0,0.0,26920965.006,148941532.447501,0.0,32005971.314824,287757.036,442984.704,0.0,98992.646346,37865763.742392,0.0,53859.020878,-1819.587,0.0,93563667.551853,168488992.726273,20260855.642082,0.0,0.0,0.0,0.0,311028188.320775,0.0,0.0,0.0,0.0,14113354.997293,12651948.192421,18580300.219633,66496026.397983,67408.999772,67408.999772,0.0,0.0,8823796319.550941,0.0,2048423867.12821,0.0,1858555876.201041,206818632.460099,0.0,233495246.732349,0.0,7096006985.497095,8336541666.678066,-0.0,0.0,-1055724789.182948,579638917.431206,686646686.736211,762383552.728278,315233257.589708,551614378.844457,30443430598.39471,2830.37619
test0_DemHi_FuelLo_REcostHi_SitingRef_BattHi_PolOBBBA,2,2,0,1,2,1,2338.973335,0.0,0.0,0.0,0.0,0.0,8777.569032,5818.183553,12994.628099,0.0,67959.441662,0.0,52356.401185,142.0,405.8,0.0,24.4,4980.0,0.0,1158.9,5.0,938.992537,32883.425104,80149.00001,10145.54,80072.714379,0.0,0.0,0.0,6634.494419,7133.997844,5988.0,18132.755672,7690825.001662,0.0,0.0,0.0,0.0,0.0,0.0,-1594195.748469,38340843.176048,0.0,0.0,26920965.006,164561748.457561,0.0,27518524.462764,269545.536,442984.704,0.0,96835.891746,37657925.92152,0.0,609117.84,-1592.895,2116486.535221,70296252.705518,181639064.138566,18839695.234136,0.0,0.0,0.0,0.0,290343236.56234,0.0,0.0,0.0,0.0,12637654.912099,19213674.677798,18603182.835514,57775205.006513,57126.548,57126.548,0.0,0.0,11150705447.470491,0.0,2400471042.363482,0.0,3309367907.168732,391051552.729431,0.0,422608073.752325,0.0,7107834314.298955,8994813950.235786,0.0,-0.0,0.0,552178334.13615,812528755.858242,586032637.862723,310582376.190071,721870469.102282,36760044861.16867,2680.711158
test0_DemHi_FuelLo_REcostHi_SitingRef_BattLo_PolIRA,0,2,0,0,2,1,589.906742,3405.984297,0.0,0.0,0.0,0.0,29682.282693,3482.788325,12994.628099,0.0,52585.508771,0.0,52193.941782,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,56550.904315,82142.295567,12565.890966,86535.49246,0.0,0.0,0.0,635.686667,7519.0586,5988.0,25859.983707,2577401.71296,1790185.346427,0.0,0.0,0.0,0.0,0.0,-9758869.654526,20631160.864546,0.0,0.0,26920965.006,95390242.129426,0.0,27433135.800774,287757.036,442984.704,0.0,98790.705516,37862242.993912,0.0,667722.24,-1948.635,0.0,124387941.904909,191383962.988087,23749487.803855,0.0,0.0,0.0,0.0,310789595.037388,0.0,0.0,0.0,-0.0,1218087.85203,19330602.983528,17959774.123008,83797987.566897,66647.448702,66647.448702,0.0,0.0,14685215481.700697,42071573.841444,2627511343.877165,0.0,545075427.155043,995073192.816092,0.0,254691868.440952,0.0,7577128360.25688,5992215797.441885,0.0,-0.0,-1858924386.795768,638527758.997256,363355516.826795,755996383.701896,345054380.885355,456015570.721983,33419008269.86768,2810.593821
test0_DemHi_FuelLo_REcostHi_SitingRef_BattLo_PolOBBBA,0,2,0,1,2,1,1282.793355,5625.697797,0.0,0.0,0.0,0.0,28724.137146,6061.126728,12994.628099,0.0,59028.660841,0.0,43008.902613,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,938.992537,48623.977964,88167.905211,11303.787731,81204.589154,0.0,0.0,0.0,635.686667,5214.396667,5988.0,24091.391753,5608236.735524,2956866.762345,0.0,0.0,0.0,0.0,0.0,-9905923.79,36636713.1537,0.0,0.0,26920965.006,112793466.741798,0.0,22605479.213447,269545.536,442984.704,0.0,97974.219846,37772835.97392,0.0,609906.24,-2052.801,2115747.439171,110244329.828786,208350420.720633,21848939.486994,0.0,0.0,0.0,0.0,289569524.680527,0.0,0.0,0.0,0.0,1218087.85203,12862920.51488,17005550.0292,74845251.027956,58211.65860899999,58211.65860899999,0.0,0.0,16813435890.286232,42071573.841444,2975968682.008147,0.0,3810711216.455296,1021574733.625065,0.0,448941410.427487,0.0,7703699398.577938,6664546916.283585,0.0,-0.0,0.0,603911959.723647,457225042.10548,616965151.36298,337704288.370822,618859677.618316,42115615940.68643,2629.513523
test0_DemHi_FuelLo_REcostHi_SitingRef_BattMd_PolIRA,1,2,0,0,2,1,1555.595948,509.801444,0.0,0.0,0.0,0.0,15189.024759,3487.421591,12994.628099,0.0,57628.48989,0.0,57066.474833,142.0,405.8,0.0,24.4,4980.0,0.0,1249.136523,5.0,0.0,48249.284504,76786.195258,11765.881587,85399.740874,0.0,0.0,0.0,1840.853333,10217.38,5988.0,20893.708699,5352287.121355,267951.638796,0.0,0.0,0.0,0.0,0.0,-4863863.878309,22016710.85668,0.0,0.0,26920965.006,127063560.808944,0.0,29994139.172079,287757.036,442984.704,0.0,98221.541466,37521345.037512,0.0,656546.156415,-2249.127,0.0,103137334.110122,176723775.550266,22009371.350883,0.0,0.0,0.0,0.0,312480106.707705,0.0,0.0,0.0,0.0,3067789.058933,25225524.578385,17932124.284524,70369272.729859,66937.862875,66937.862875,0.0,0.0,9819230985.265926,0.0,2304624316.575552,0.0,2290160607.887566,349837728.681202,0.0,246460541.487531,0.0,7266406250.058872,7420695346.967517,0.0,0.0,-1385263223.258731,597755530.405692,558565431.657775,756900530.590682,324140787.31663,523662883.249676,31073177716.88589,2868.846065
test0_DemHi_FuelLo_REcostHi_SitingRef_BattMd_PolOBBBA,1,2,0,1,2,1,1992.137321,521.862679,0.0,0.0,0.0,0.0,11881.647147,5950.0226,12994.628099,0.0,67526.449393,0.0,46827.055642,142.0,405.8,0.0,24.4,4980.0,0.0,1115.42033,5.0,0.0,37020.677106,85337.6685,10145.54,81779.412944,0.0,0.0,0.0,1840.853333,9938.348134,5988.0,17485.7,7690104.055249,274291.02414,0.0,-0.0,-0.0,0.0,0.0,-4076207.216946,38379155.906915,0.0,0.0,26920965.006,148711198.713428,0.0,24612300.445343,269545.536,442984.704,0.0,97405.055796,37236180.848596,0.0,586264.925555,-2183.685,0.0,84322615.405012,196347268.8515,18784034.735091,0.0,0.0,0.0,0.0,291993967.799345,0.0,0.0,0.0,0.0,3067789.058933,23722780.745575,17131678.155947,57832278.680925,58746.456146,58746.456146,0.0,0.0,12534924457.859154,0.0,2721214966.4679,0.0,4293465954.14483,456271063.030162,0.0,427060290.355108,0.0,7209692864.589089,8184814560.200512,0.0,-0.0,0.0,563960709.737088,705522628.783736,607655601.003038,314489798.586587,688506354.576959,38707579249.33417,2656.980373
test0_DemHi_FuelLo_REcostLo_SitingLim_BattHi_PolIRA,2,2,0,0,0,2,439.918097,2975.060469,0.0,0.0,0.0,4360.476806,7700.19932,2030.212053,12994.628099,2297.260439,39756.914569,0.0,69081.681114,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,383.585127,2180.089552,78635.043214,26695.055543,13507.173387,25474.332019,6678.0,150.0,3690.41,25778.933673,34074.0,32965.04,31416.080991,1269973.159909,1563691.782702,0.0,0.0,0.0,0.0,2291866.609298,-2433181.690225,1067079.454876,0.0,0.0,30008120.2923,56439590.5072,0.0,36309331.593699,253776.72,443341.2192,0.0,84216.94689,36155961.31878,0.0,667722.24,-235453.260765,4487731.24601,195686149.002765,56175207.23808,25100848.473742,0.0,0.0,0.0,-0.0,83701249.715735,0.0,17798302.913269,290279.484,7627486.285617,79651032.107887,112673180.16029,109193053.556307,115483033.550565,59993.906452,59993.906452,0.0,3321455.624279,10244372286.933674,29041472.61036,2955456514.549606,0.0,2602614960.913222,193466466.03514,0.0,36443660.012077,40791465.794165,6580475279.147273,4691352087.720651,10307288.308573,55152734.748971,-2309895536.882978,716404958.184713,294443365.640697,624270086.213743,336422367.319548,274210703.976566,27378651616.85028,2855.827263
test0_DemHi_FuelLo_REcostLo_SitingLim_BattHi_PolOBBBA,2,2,0,1,0,2,794.867202,4510.115181,0.0,0.0,0.0,0.0,7434.173008,3545.491358,12994.628099,0.0,39493.649881,0.0,71777.70752,142.0,405.8,0.0,24.4,4980.0,0.0,1142.920402,5.0,2180.089552,74388.038189,27668.077868,12916.106373,25939.156007,5578.54287,150.0,3690.41,26162.209182,33822.0,32965.04,32097.276,2294654.432075,2370516.538993,0.0,0.0,0.0,0.0,0.0,-2318613.409502,1863510.257536,0.0,0.0,30008120.2923,56329387.935473,0.0,37726363.072364,253776.72,443341.2192,0.0,84216.94689,35848184.999519,0.0,600718.963521,-3130.332,5244315.48282,186100710.013267,52548515.276433,24044346.445973,0.0,0.0,-0.0,-0.0,85957055.804004,0.0,14622673.787106,289263.6648,7772858.905185,79227476.592018,115170186.647302,109651917.65352,116310594.051995,58698.470432,58698.470432,0.0,0.0,11586038650.010536,0.0,3624057290.733341,0.0,2888700938.624092,318128904.525844,0.0,57077002.87378,0.0,6681092679.220301,4807467312.343975,0.0,0.0,0.0,706799385.532274,316018615.263615,623879468.695327,332389297.122746,279842150.635556,32221491695.581387,2942.446923
test0_DemHi_FuelLo_REcostLo_SitingLim_BattLo_PolIRA,0,2,0,0,0,2,124.077191,3192.319251,0.0,0.0,0.0,3442.331953,29988.335746,1959.804915,12994.628099,1821.185959,42871.894629,0.0,52768.175066,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,2180.089552,95177.072566,27550.930549,17434.38491,26229.657337,1385.672582,0.0,3492.41,26956.2,33312.0,31449.531969,29794.399656,571567.908039,1677882.998563,0.0,-0.0,0.0,0.0,1809289.674699,-8545044.410042,1030073.463263,0.0,0.0,30008120.2923,34519855.122563,0.0,27734952.814683,253776.72,443341.2192,0.0,90383.027183,36922573.90566,0.0,667722.24,-3014.96775,5510775.68578,235717093.831342,53952678.303513,34693283.523341,0.0,0.0,-0.0,0.0,89180327.919832,0.0,3943908.688334,0.0,7285444.251588,82580298.162901,114803006.167344,104362786.916575,111139665.433689,60335.407316,60335.407316,409903.401926,0.0,12105468634.453983,0.0,3092157644.265155,0.0,1039779590.235595,536210840.65595,0.0,37683155.223538,32338015.958631,6727531472.840883,3285572619.795275,6225783.140507,43539738.791028,-2727725036.505224,720426423.399974,151523112.753432,601936542.560536,355506541.457748,199897845.599182,26208482828.02812,2586.601086
test0_DemHi_FuelLo_REcostLo_SitingLim_BattLo_PolOBBBA,0,2,0,1,0,2,265.493919,5392.467417,0.0,0.0,0.0,0.0,28707.036901,3542.951232,12994.628099,0.0,42302.30252,0.0,54148.497159,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,2180.089552,87479.988353,33210.534242,14877.982108,26586.005683,2546.337764,150.0,3690.41,27274.2,33312.0,31699.04,28877.419354,772438.362167,2834280.874238,0.0,0.0,0.0,0.0,0.0,-8305384.684414,1862175.167698,0.0,0.0,30008120.2923,32723016.319822,0.0,28460450.106996,253776.72,443341.2192,0.0,95658.237395,37292894.57263,0.0,609906.24,-2623.308,5434277.266372,214973970.722215,79094429.504136,28804994.151119,0.0,0.0,-0.0,0.0,89009651.757799,0.0,6634065.204381,290925.9144,7766284.09667,82960146.082566,113303378.298259,103030613.962012,104698363.243522,60379.944101,60379.944101,0.0,0.0,12880261797.236471,0.0,3255367563.566738,0.0,1132029965.822296,643761006.049957,0.0,65014973.085744,0.0,6868699222.08829,3295680800.628636,0.0,-0.0,0.0,712274859.047138,166316159.452775,602505434.478904,351625817.25978,204285320.525592,30177822919.24232,2542.601458
