sc_point_gid,fed_frac
126091,0.995472
126092,1.0
126093,1.0
126094,0.829935
126095,0.854509
126096,0.120967
126097,0.0
126098,0.123672
126099,0.087665
126100,0.0
126101,0.0
126102,0.037833
126103,0.669854
126104,0.098108
126105,0.014966
126106,0.023739
126107,0.008874
126108,0.004731
126109,0.010016
126110,0.037603
126111,0.000668
126112,0.008185
126113,0.000725
126114,0.014671
126115,0.083865
126116,0.610957
126117,0.997766
126120,1.0
126121,1.0
126124,1.0
126125,1.0
126128,1.0
126129,0.984793
126130,0.283923
126131,0.445584
126132,0.172374
126133,0.0
126134,0.0
126135,0.0
126136,1.0
126137,0.081055
126138,0.002184
126139,0.18027
126140,0.002428
126141,0.001988
126142,0.000605
126143,0.011404
126144,0.063463
126145,4.1e-05
126146,0.0
126147,0.0
126148,0.0
126149,0.105972
126150,0.995997
126151,0.488121
126152,0.230526
126153,0.640757
126154,0.0
126155,0.0
126156,0.0
126157,0.0
126158,0.0
126159,0.0
126160,0.0
126161,0.0
126162,0.0
126163,0.0
126164,0.0
126165,0.0
126166,0.0
126167,0.0
126168,0.0
126169,0.0
126170,0.0
126171,0.0
126172,0.0
126173,0.0
126174,0.0
126175,0.0
126176,0.0
126177,0.0
126178,0.0
126179,0.0
126180,0.0
126181,0.0
126182,0.0
126183,0.0
126184,0.0
126185,0.0
126186,0.0
126187,0.0
126188,0.0
126189,0.0
126190,0.0
126191,0.0
126192,0.0
126193,0.0
126194,0.0
126195,0.0
126196,0.0
126197,0.0
126198,0.0
126199,0.0
126200,0.0
126201,0.0
126202,0.0
126203,0.0
126204,0.0
126205,0.0
126206,0.0
126207,0.0
126208,0.0
126209,0.0
126210,0.0
126211,0.0
126212,0.0
126213,0.0
126214,0.0
126215,0.0
126216,0.0
126217,0.0
126218,0.0
126219,0.0
126220,0.0
126221,0.0
126222,0.0
126223,0.0
126224,0.0
126225,0.0
126226,0.0
126227,0.0
126228,0.0
126229,0.0
126230,0.0
126231,0.0
126232,0.0
126233,0.0
126234,0.0
126235,0.0
126236,0.0
126237,0.0
126238,0.0
126239,0.0
126240,0.102431
126241,0.0
126242,0.0
126243,0.0
126244,0.0
126245,0.414172
126246,0.749917
126247,0.772705
126248,0.333756
126249,0.0
126250,0.0
126251,0.0
126252,0.0
126253,0.0
126254,0.0
126255,0.0
126256,0.0
126257,0.002894
126258,0.081828
126259,0.013498
126260,0.0
126261,0.0
126262,0.0
126263,0.0
126264,0.0
126265,0.0
126266,0.0
126267,0.0
126268,0.0
126269,0.0
126270,0.0
126271,0.0
126272,0.0
126273,0.0
126274,0.0
126275,0.0
126276,0.0
126277,0.0
126278,0.0
126279,0.0
126280,0.0
126281,0.0
126282,0.0
126283,0.0
126284,0.0
126285,0.0
126286,0.0
126287,0.0
126288,0.0
126289,0.0
126290,0.0
126291,0.0
126292,0.0
126293,0.0
126294,0.0
126295,0.0
126296,0.0
126297,0.0
126298,0.012729
126299,0.286902
126300,0.863557
126301,0.945521
126302,0.17603
126303,0.656915
126304,0.30869
126305,0.0
126306,0.0
126307,0.0
126308,0.0
126309,0.0
126310,0.0
126311,0.0
126312,0.004593
126313,0.454243
126314,0.029308
126315,0.0
126316,0.0
126317,0.0
126318,0.0
126319,0.0
126320,0.295674
126321,0.832246
126322,1.0
126323,0.862315
126324,0.593811
126325,0.482303
126326,0.004339
126327,0.0
126328,0.0
126329,0.0
126330,0.084512
126331,0.0
126332,0.0
126333,0.0
126334,0.0
126335,0.0
126336,0.0
126337,0.0
126338,0.0
126339,0.0
126340,0.0
126341,0.0
126342,0.0
126343,0.0
126344,0.0
126345,0.0
126346,0.0
126347,0.0
126348,0.0
126349,0.0
126350,0.0
126351,0.0
126352,0.0
126353,0.0
126354,0.0
126355,0.0
126356,0.0
126357,0.0
126358,0.0
126359,0.0
126360,0.0
126361,0.0
126362,0.0
126363,0.0
126702,0.033279
126703,0.001214
126704,0.0
126705,0.000452
126706,0.0
126707,0.0
126708,0.0
126709,0.0
126710,0.02171
126711,0.0
126712,0.0
126713,0.0
126714,0.0
126715,0.0
126716,0.0
126717,0.0
126718,0.0
126719,0.022294
126720,1.0
126721,1.0
126722,1.0
126723,0.0
126724,0.0
126725,1.0
126726,1.0
126727,1.0
126728,1.0
126729,1.0
126730,1.0
126738,1.0
126739,0.818572
126740,0.363015
126741,1.0
126743,1.0
126744,1.0
126745,0.794089
126748,0.902097
126749,0.560938
126750,0.312866
126751,0.517795
126752,0.581436
126753,0.836698
126754,1.0
126759,0.009501
126760,1.0
126761,0.8733
126762,0.856175
126763,0.960545
126764,0.266376
126765,0.001733
126766,0.003436
126767,0.010587
126768,0.053257
126769,0.045247
126770,0.75715
126771,0.498034
126774,0.555779
126775,0.935254
126776,0.402502
126777,0.004877
126778,0.003247
126779,0.000287
126780,0.0
126781,0.0
126782,0.0
126783,0.0
126784,0.0
126785,0.0
126786,0.0
126787,0.005768
126788,0.007582
126789,0.0
126790,0.0
126791,0.000142
126792,0.002183
126793,0.0
126794,0.002551
126795,0.000213
126796,0.000169
126797,0.003058
126798,0.013293
126799,0.003439
126800,0.028558
126801,0.451549
126802,0.645008
126803,0.995297
126804,1.0
126805,0.928639
126806,1.0
126808,1.0
126809,1.0
126811,1.0
126814,1.0
126815,0.60893
126816,0.06175
126817,0.000618
126818,0.0
126819,0.0
126820,0.0
126821,0.0
126823,0.0
126824,0.0
126825,0.0
126826,0.0
126827,0.000114
126828,0.001905
126829,0.0
126830,0.0
126831,0.0
126832,0.106735
126833,0.946683
126834,1.0
126835,0.978735
126836,0.614026
126837,0.053414
126838,0.0
126839,0.0
126840,0.0
126841,0.0
126842,0.0
126843,0.0
126844,0.0
126845,0.0
126846,0.0
126847,0.0
126848,0.0
126849,0.0
126850,0.0
126851,0.0
126852,0.0
126853,0.0
126854,0.0
126855,0.0
126856,0.0
126857,0.0
126858,0.0
126859,0.0
126860,0.0
126861,0.0
126862,0.0
126863,0.0
126864,0.0
126865,0.0
126866,0.0
126867,0.0
126868,0.0
126869,0.0
126870,0.0
126871,0.0
126872,0.0
126873,0.0
126874,0.0
126875,0.0
126876,0.0
126877,0.0
126878,0.0
126879,0.0
126880,0.0
126881,0.0
126882,0.0
126883,0.0
126884,0.0
126885,0.0
126886,0.0
126887,0.0
126888,0.0
126889,0.0
126890,0.0
126891,0.0
126892,0.0
126893,0.0
126894,0.0
126895,0.0
126896,0.0
126897,0.0
126898,0.0
126899,0.0
126900,0.0
126901,0.0
126902,0.0
126903,0.0
126904,0.0
126905,0.0
126906,0.0
126907,0.0
126908,0.0
126909,0.0
126910,0.0
126911,0.0
126912,0.0
126913,0.0
126914,0.0
126915,0.0
126916,0.0
126917,0.0
126918,0.0
126919,0.0
126920,0.0
126921,0.0
126922,0.0
126923,0.226312
126924,0.93523
126925,0.386867
126926,0.0
126927,0.0
126928,0.0
126929,0.301517
126930,1.0
126931,1.0
126932,0.378566
126933,0.0
126934,0.0
126935,0.0
126936,0.0
126937,0.0
126938,0.0
126939,0.0
126940,0.0
126941,0.186228
126942,0.979518
126943,0.197402
126944,0.0
126945,0.000489
126946,1.2e-05
126947,0.0
126948,0.0
126949,0.0
126950,0.0
126951,0.355915
126952,0.529448
126953,0.065071
126954,0.0
126955,0.025731
126956,0.0
126957,0.0
126958,0.0
126959,0.0
126960,0.0
126961,0.0
126962,0.0
126963,0.0
126964,0.0
126965,0.0
126966,0.0
126967,0.0
126968,0.0
126969,0.0
126970,0.0
126971,0.0
126972,0.0
126973,0.0
126974,0.0
126975,0.0
126976,0.0
126977,0.0
126978,0.0
126979,0.0
126980,0.0
126981,0.0
126982,0.202071
126983,1.0
126984,0.908356
126985,0.279855
126986,0.410808
126987,1.0
126988,0.850938
126989,0.41249
126990,0.018927
126991,0.0
126992,0.0
126993,0.0
126994,0.0
126995,0.083753
126996,0.697914
126997,0.300734
126998,0.0
126999,0.0
127000,0.0
127001,0.0
127002,0.0
127003,0.0
127004,0.179201
127005,0.124429
127006,0.720664
127007,0.824712
127008,0.909203
127009,0.33065
127010,0.0
127011,0.0
127012,0.0
127013,0.004491
127014,0.075565
127015,0.0
127016,0.0
127017,0.0
127018,0.0
127019,0.0
127020,0.0
127021,0.0
127022,0.0
127023,0.0
127024,0.0
127025,0.0
127026,0.0
127027,0.0
127028,0.0
127029,0.0
127030,0.0
127031,0.0
127032,0.0
127033,0.0
127034,0.0
127035,0.0
127036,0.0
127037,0.0
127038,0.0
127039,0.0
127040,0.0
127041,0.0
127042,0.0
127043,0.0
127044,0.0
127045,0.0
127046,0.0
127047,0.0
127385,0.0
127386,0.198191
127387,0.010654
127388,0.0
127389,0.047175
127390,0.044265
127391,0.0
127392,0.0
127393,0.013948
127394,0.005435
127395,0.0
127396,0.0
127397,0.0
127398,0.0
127399,0.0
127400,0.0
127401,0.0
127402,0.001412
127403,0.164938
127404,0.307007
127405,0.847537
127406,1.0
127407,0.0
127408,0.0
127409,1.0
127410,1.0
127411,1.0
127412,1.0
127413,1.0
127414,1.0
127415,1.0
127419,1.0
127422,1.0
127423,0.566306
127424,0.612111
127425,1.0
127426,1.0
127428,0.299277
127429,0.182689
127430,0.02931
127431,0.290499
127432,0.286499
127433,0.956029
127434,1.0
127435,0.202028
127436,0.204942
127437,1.0
127439,1.0
127443,0.005423
127444,0.00908
127445,0.098637
127446,0.253381
127447,0.92431
127448,0.226532
127449,0.005678
127450,0.007935
127451,1.0
127452,0.047481
127455,0.007174
127458,0.334209
127459,0.142027
127460,1.5e-05
127461,0.000877
127462,0.0
127463,0.0
127464,0.0
127465,0.0
127466,0.0
127467,0.0
127468,0.0
127469,0.0
127470,0.0
127471,0.0
127472,0.0
127473,0.0
127474,0.0
127475,0.0
127476,0.0
127477,0.0
127478,0.0
127479,0.0
127480,0.0
127481,0.0
127482,0.0
127483,0.024867
127484,0.0
127485,0.000269
127486,0.025198
127487,0.097366
127488,0.023541
127489,0.237132
127490,1.0
127491,1.0
127492,1.0
127493,0.868011
127494,0.878641
127495,1.0
127496,1.0
127498,1.0
127499,0.895494
127500,0.310183
127501,0.0
127502,0.0
127503,0.001919
127504,0.014543
127505,0.003218
127506,0.0
127507,0.0
127508,0.005409
127509,0.0
127510,0.0
127511,0.0
127512,0.0
127513,0.0
127514,0.0
127515,0.0
127516,0.029724
127517,0.506685
127518,0.890861
127519,1.0
127520,0.193985
127521,0.0
127522,0.0
127523,0.0
127524,0.0
127525,0.0
127526,0.0
127527,0.0
127528,0.0
127529,0.0
127530,0.0
127531,0.0
127532,0.0
127533,0.0
127534,0.0
127535,0.0
127536,0.0
127537,0.0
127538,0.0
127539,0.0
127540,0.0
127541,0.0
127542,0.0
127543,0.0
127544,0.0
127545,0.0
127546,0.0
127547,0.0
127548,0.0
127549,0.0
127550,0.0
127551,0.0
127552,0.0
127553,0.0
127554,0.0
127555,0.0
127556,0.0
127557,0.0
127558,0.0
127559,0.0
127560,0.0
127561,0.0
127562,0.0
127563,0.00438
127564,0.0
127565,0.0
127566,0.0
127567,0.0
127568,0.0
127569,0.0
127570,0.0
127571,0.0
127572,0.0
127573,0.0
127574,0.0
127575,0.0
127576,0.0
127577,0.0
127578,0.0
127579,0.0
127580,0.0
127581,0.0
127582,0.0
127583,0.0
127584,0.0
127585,0.0
127586,0.0
127587,0.0
127588,0.0
127589,0.0
127590,0.0
127591,0.0
127592,0.0
127593,0.0
127594,0.0
127595,0.0
127596,0.0
127597,0.0
127598,0.0
127599,0.0
127600,0.0
127601,0.0
127602,0.0
127603,0.0
127604,0.0
127605,0.260622
127606,0.562018
127607,0.704406
127608,1.0
127609,0.487727
127610,0.0
127611,0.0
127612,0.0
127613,0.636499
127614,1.0
127615,1.0
127616,0.381406
127617,0.013084
127618,0.0
127619,0.0
127620,0.0
127621,0.227318
127622,0.304816
127623,0.0
127624,0.0
127625,0.0
127626,0.0
127627,0.944774
127628,0.474617
127629,0.59419
127630,0.911197
127631,0.47702
127632,0.68659
127633,0.652151
127634,0.679987
127635,0.970194
127636,0.995502
127637,0.269081
127638,0.0
127639,0.0
127640,0.0
127641,0.0
127642,0.0
127643,0.0
127644,0.0
127645,0.0
127646,0.0
127647,0.0
127648,0.0
127649,0.0
127650,0.0
127651,0.0
127652,0.0
127653,0.0
127654,0.0
127655,0.0
127656,0.0
127657,0.0
127658,0.0
127659,0.0
127660,0.0
127661,0.0
127662,0.0
127663,0.0
127664,0.0
127665,0.0
127666,0.150509
127667,0.995466
127668,0.128814
127669,0.07542
127670,0.996867
127671,1.0
127672,1.0
127673,1.0
127674,0.622099
127675,0.12697
127676,0.0
127677,0.0
127678,0.275367
127679,0.53142
127680,0.0511
127681,0.0
127682,0.0
127683,0.0
127684,0.0
127685,0.0
127686,0.002141
127687,0.382796
127688,0.810273
127689,0.636448
127690,0.489775
127691,0.062145
127692,0.024563
127693,0.000433
127694,0.0
127695,0.0
127696,0.0
127697,0.068196
127698,0.0
127699,0.0
127700,0.0
127701,0.0
127702,0.0
127703,0.0
127704,0.0
127705,0.0
127706,0.0
127707,0.0
127708,0.0
127709,0.0
127710,0.0
127711,0.0
127712,0.0
127713,0.0
127714,0.0
127715,0.0
127716,0.0
127717,0.0
127718,0.0
127719,0.0
127720,0.0
127721,0.0
127722,0.0
127723,0.0
127724,0.0
127725,0.0
127726,0.0
127727,0.0
127728,0.0
127729,0.0
127730,0.0
127731,0.0
127732,0.0
128070,0.0
128071,0.003467
128072,0.021099
128073,0.051974
128074,0.029719
128075,5.2e-05
128076,0.0
128077,0.040043
128078,0.012784
128079,0.0
128080,0.0
128081,0.0
128082,0.0
128083,0.0
128084,0.0
128085,0.0
128086,0.031171
128087,0.535602
128088,0.006802
128089,0.000446
128090,0.0
128091,0.010502
128093,1.0
128094,1.0
128095,1.0
128096,1.0
128097,1.0
128098,1.0
128099,1.0
128105,1.0
128107,1.0
128108,0.726335
128109,0.968292
128110,1.0
128112,0.000819
128113,0.036856
128114,0.0
128115,0.480336
128116,0.824325
128117,0.998603
128119,0.0
128120,0.225806
128126,0.0
128127,0.013583
128128,0.002371
128129,0.031175
128130,0.015545
128131,0.056239
128132,0.02479
128133,0.07874
128134,0.029289
128136,1.0
128137,1.0
128138,1.0
128139,0.316511
128140,1.0
128141,0.00449
128142,0.0
128143,0.0
128144,0.0
128145,0.0
128146,0.0
128147,0.0
128148,0.0
128149,0.0
128150,0.0
128151,0.0
128152,0.0
128153,0.0
128154,0.0
128155,0.0
128156,0.0
128157,0.0
128158,0.0
128159,0.0
128160,0.0
128161,0.0
128162,0.0
128163,0.0
128164,0.0
128165,0.0
128166,0.000459
128167,0.0
128168,0.0
128169,0.0
128170,0.001727
128171,0.001412
128172,0.000765
128173,0.213966
128174,1.0
128175,1.0
128176,0.431894
128177,0.226835
128178,0.39599
128179,1.0
128180,1.0
128183,0.799043
128184,0.001743
128185,0.0
128186,0.0
128187,0.062509
128188,0.00164
128189,0.0
128190,0.0
128191,0.0
128192,0.287171
128193,0.002199
128194,0.004856
128195,0.0
128196,0.0
128197,0.0
128198,0.0
128199,0.171085
128200,0.961481
128201,1.0
128202,0.999697
128203,0.299593
128204,0.001095
128205,0.0
128206,0.0
128207,0.0
128208,0.0
128209,0.0
128210,0.0
128211,0.0
128212,0.0
128213,0.0
128214,0.0
128215,0.0
128216,0.0
128217,0.0
128218,0.0
128219,0.0
128220,0.0
128221,0.0
128222,0.0
128223,0.0
128224,0.0
128225,0.0
128226,0.0
128227,0.0
128228,0.0
128229,0.0
128230,0.0
128231,0.0
128232,0.0
128233,0.0
128234,0.0
128235,0.0
128236,0.0
128237,0.0
128238,0.0
128239,0.0
128240,0.0
128241,0.0
128242,0.0
128243,0.0
128244,0.0
128245,0.0
128246,0.0
128247,0.093719
128248,0.051176
128249,0.0
128250,0.0
128251,0.0
128252,0.0
128253,0.0
128254,0.0
128255,0.0
128256,0.0
128257,0.0
128258,0.0
128259,0.0
128260,0.0
128261,0.0
128262,0.0
128263,0.0
128264,0.0
128265,0.0
128266,0.0
128267,0.0
128268,0.0
128269,0.0
128270,0.0
128271,0.0
128272,0.0
128273,0.0
128274,0.0
128275,0.0
128276,0.0
128277,0.0
128278,0.0
128279,0.0
128280,0.0
128281,0.0
128282,0.0
128283,0.0
128284,0.0
128285,0.0
128286,0.0
128287,0.0
128288,0.005039
128289,0.859637
128290,1.0
128291,1.0
128292,0.749139
128293,0.193026
128294,0.0
128295,0.0
128296,0.196767
128297,0.983946
128298,1.0
128299,1.0
128300,0.991845
128301,0.296956
128302,0.051395
128303,0.125324
128304,0.0
128305,0.333792
128306,0.218925
128307,0.0
128308,0.0
128309,0.0
128310,0.0
128311,0.949986
128312,0.873074
128313,0.85962
128314,0.986583
128315,0.955383
128316,1.0
128317,1.0
128318,1.0
128319,1.0
128320,0.99832
128321,0.768972
128322,0.0
128323,0.0
128324,0.0
128325,0.0
128326,0.0
128327,0.0
128328,0.0
128329,0.0
128330,0.0
128331,0.0
128332,0.0
128333,0.0
128334,0.0
128335,0.0
128336,0.0
128337,0.0
128338,0.0
128339,0.0
128340,0.0
128341,0.0
128342,0.0
128343,0.0
128344,0.0
128345,0.0
128346,0.0
128347,0.0
128348,0.0
128349,0.0
128350,0.33042
128351,0.879611
128352,0.025601
128353,0.110799
128354,0.911307
128355,1.0
128356,1.0
128357,1.0
128358,1.0
128359,0.539657
128360,0.0
128361,0.207876
128362,0.94179
128363,0.519658
128364,0.0
128365,0.0
128366,0.0
128367,0.0
128368,0.0
128369,0.056417
128370,0.254548
128371,0.115887
128372,0.385814
128373,0.456039
128374,0.055615
128375,0.237001
128376,0.320544
128377,0.01317
128378,0.0
128379,0.0
128380,0.023877
128381,0.072872
128382,0.0
128383,0.0
128384,0.0
128385,0.0
128386,0.0
128387,0.0
128388,0.0
128389,0.0
128390,0.0
128391,0.0
128392,0.0
128393,0.0
128394,0.0
128395,0.0
128396,0.0
128397,0.0
128398,0.0
128399,0.0
128400,0.0
128401,0.0
128402,0.0
128403,0.0
128404,0.0
128405,0.0
128406,0.0
128407,0.0
128408,0.0
128409,0.0
128410,0.0
128411,0.0
128412,0.040542
128413,0.272911
128755,0.0
128756,0.0
128757,0.0775
128758,0.049703
128759,0.0
128760,0.02333
128761,0.000781
128762,0.031579
128763,0.0
128764,0.0
128765,0.0
128766,0.0
128767,0.0
128768,0.0
128769,0.026737
128770,0.485085
128771,0.248288
128772,0.456201
128773,0.179101
128774,0.548547
128775,1.0
128776,1.0
128777,1.0
128778,1.0
128779,1.0
128780,1.0
128781,1.0
128782,1.0
128783,1.0
128784,1.0
128788,1.0
128789,1.0
128792,0.906459
128793,0.994478
128794,1.0
128795,1.0
128796,0.019624
128797,0.011127
128798,0.0
128799,0.472562
128800,0.003389
128801,0.994723
128802,1.0
128811,1.0
128812,0.002054
128813,0.197199
128814,0.103067
128815,0.016351
128816,0.002951
128817,0.036702
128823,0.062161
128824,0.03526
128825,0.0
128826,0.0
128827,0.0
128828,0.0
128829,0.0
128830,0.0
128831,0.0
128832,0.0
128833,0.0
128834,0.0
128835,0.0
128836,0.0
128837,0.0
128838,0.0
128839,0.0
128840,0.0
128841,0.0
128842,0.0
128843,0.0
128844,0.0
128845,0.0
128846,0.0
128847,0.0
128848,0.0
128849,0.0
128850,0.0
128851,0.0
128852,0.001369
128853,0.003971
128854,0.0
128855,0.0
128856,0.0
128857,0.001715
128858,0.015965
128859,0.329701
128860,0.016246
128861,0.280648
128862,0.779272
128863,1.0
128864,0.870591
128866,0.981108
128867,0.378702
128868,0.017957
128869,0.053202
128870,0.003628
128871,0.002524
128872,0.0
128873,0.0
128874,0.0
128876,1.0
128877,0.011578
128878,0.0
128879,0.0
128880,0.0
128881,0.001931
128882,0.0
128883,0.189015
128884,0.782924
128885,0.976328
128886,0.430304
128887,0.0
128888,0.0
128889,0.0
128890,0.0
128891,0.0
128892,0.0
128893,0.0
128894,0.0
128895,0.0
128896,0.0
128897,0.0
128898,0.0
128899,0.0
128900,0.0
128901,0.0
128902,0.0
128903,0.0
128904,0.0
128905,0.0
128906,0.0
128907,0.0
128908,0.0
128909,0.0
128910,0.0
128911,0.0
128912,0.0
128913,0.0
128914,0.0
128915,0.0
128916,0.0
128917,0.0
128918,0.0
128919,0.0
128920,0.0
128921,0.0
128922,0.0
128923,0.0
128924,0.0
128925,0.0
128926,0.0
128927,0.0
128928,0.0
128929,0.0
128930,0.0
128931,0.0
128932,0.0
128933,0.0
128934,0.0
128935,0.0
128936,0.205245
128937,0.0
128938,0.0
128939,0.0
128940,0.0
128941,0.0
128942,0.0
128943,0.0
128944,0.0
128945,0.0
128946,0.0
128947,0.0
128948,0.0
128949,0.0
128950,0.0
128951,0.0
128952,0.0
128953,0.0
128954,0.0
128955,0.0
128956,0.0
128957,0.0
128958,0.0
128959,0.0
128960,0.0
128961,0.0
128962,0.0
128963,0.0
128964,0.0
128965,0.0
128966,0.0
128967,0.0
128968,0.0
128969,0.0
128970,0.0
128971,0.0
128972,0.0
128973,0.950851
128974,1.0
128975,1.0
128976,0.492679
128977,0.0
128978,0.0
128979,0.0
128980,0.198452
128981,1.0
128982,1.0
128983,1.0
128984,0.326062
128985,0.0
128986,0.599628
128987,0.904707
128988,0.17251
128989,0.400357
128990,0.320724
128991,0.0
128992,0.0
128993,0.0
128994,0.0
128995,0.034944
128996,0.628995
128997,0.032188
128998,0.017645
128999,0.257491
129000,0.320314
129001,1.0
129002,1.0
129003,0.60619
129004,0.021015
129005,0.0
129006,0.0
129007,0.0
129008,0.0
129009,0.0
129010,0.0
129011,0.0
129012,0.087435
129013,0.038597
129014,0.0
129015,0.0
129016,0.0
129017,0.0
129018,0.0
129019,0.000248
129020,0.458074
129021,0.404865
129022,0.0
129023,0.0
129024,0.0
129025,0.0
129026,0.0
129027,0.0
129028,0.0
129029,0.0
129030,0.0
129031,0.0
129032,0.0
129033,0.0
129034,0.81301
129035,0.97612
129036,0.177395
129037,0.0
129038,0.205955
129039,0.774663
129040,1.0
129041,1.0
129042,1.0
129043,0.85243
129044,0.019878
129045,0.039772
129046,0.989715
129047,0.575617
129048,0.732249
129049,0.635667
129050,0.0
129051,0.003697
129052,0.349735
129053,0.209613
129054,0.0
129055,0.0
129056,0.436278
129057,0.939823
129058,0.405482
129059,0.294628
129060,0.129228
129061,0.0
129062,0.008209
129063,0.027108
129064,0.043963
129065,0.0
129066,0.0
129067,0.0
129068,0.0
129069,0.0
129070,0.0
129071,0.0
129072,0.0
129073,0.0
129074,0.0
129075,0.0
129076,0.0
129077,0.0
129078,0.0
129079,0.0
129080,0.0
129081,0.0
129082,0.0
129083,0.0
129084,0.0
129085,0.0
129086,0.0
129087,0.0
129088,0.0
129089,0.0
129090,0.0
129091,0.0
129092,0.0
129093,0.0
129094,0.0
129095,0.0
129438,0.0
129439,0.0
129440,0.0
129441,0.043714
129442,0.421452
129443,0.15502
129444,0.08
129445,0.0
129446,0.090614
129447,0.000871
129448,0.01202
129449,0.0
129450,0.0
129451,0.0
129452,0.0
129453,0.0
129454,0.0
129455,0.000288
129456,0.725732
129457,1.0
129460,1.0
129461,1.0
129462,1.0
129463,1.0
129464,1.0
129465,1.0
129466,1.0
129467,1.0
129468,1.0
129474,1.0
129476,0.999402
129477,0.996228
129478,1.0
129479,1.0
129480,0.209529
129481,0.114383
129482,0.003031
129483,0.236798
129484,0.731958
129507,0.247991
129508,0.000214
129509,0.0
129510,0.0
129511,0.0
129512,0.0
129513,0.0
129514,0.0
129515,0.0
129516,0.0
129517,0.0
129518,0.0
129519,0.0
129520,0.0
129521,0.0
129522,0.0
129523,0.0
129524,0.0
129525,0.0
129526,0.0
129527,0.0
129528,0.0
129529,0.0
129530,0.0
129531,0.0
129532,0.0
129533,0.0
129534,0.0
129535,0.0
129536,0.01548
129537,0.105057
129538,0.240798
129539,0.053548
129540,0.022061
129541,0.005286
129542,0.023683
129543,0.004557
129544,0.021527
129545,0.063855
129546,0.734332
129547,0.385915
129548,0.318023
129550,1.0
129551,0.441751
129552,0.000802
129553,0.000849
129554,0.008092
129555,0.001778
129556,0.0
129557,0.0
129558,0.0
129559,0.0
129560,0.0
129561,0.0
129562,0.0
129563,0.000239
129564,0.000752
129565,0.0
129566,0.0
129567,0.0
129568,0.001944
129569,0.003091
129570,0.0
129571,0.0
129572,0.0
129573,0.361266
129574,0.3378
129575,0.475659
129576,0.756239
129577,0.712435
129578,0.661448
129579,0.499931
129580,0.383417
129581,0.0
129582,0.0
129583,0.0
129584,0.0
129585,0.0
129586,0.0
129587,0.0
129588,0.0
129589,0.0
129590,0.0
129591,0.0
129592,0.0
129593,0.0
129594,0.0
129595,0.0
129596,0.0
129597,0.0
129598,0.0
129599,0.0
129600,0.0
129601,0.0
129602,0.0
129603,0.0
129604,0.0
129605,0.0
129606,0.0
129607,0.0
129608,0.0
129609,0.0
129610,0.0
129611,0.0
129612,0.0
129613,0.0
129614,0.0
129615,0.0
129616,0.0
129617,0.0
129618,0.0
129619,0.0
129620,0.0
129621,0.0
129622,0.0
129623,0.0
129624,0.0
129625,0.0
129626,0.0
129627,0.0
129628,0.0
129629,0.0
129630,0.0
129631,0.0
129632,0.0
129633,0.0
129634,0.0
129635,0.0
129636,0.0
129637,0.0
129638,0.0
129639,0.0
129640,0.0
129641,0.0
129642,0.0
129643,0.0
129644,0.0
129645,0.0
129646,0.0
129647,0.0
129648,0.0
129649,0.0
129650,0.0
129651,0.0
129652,0.0
129653,0.0
129654,0.0
129655,0.0
129656,0.0
129657,0.794871
129658,0.785622
129659,0.688126
129660,0.311665
129661,0.0
129662,0.0
129663,0.0
129664,0.171912
129665,0.985058
129666,0.951635
129667,0.759637
129668,0.230168
129669,0.0
129670,0.353839
129671,0.560016
129672,0.574474
129673,0.502991
129674,0.338047
129675,0.0
129676,0.0
129677,0.0
129678,0.0
129679,0.0
129680,0.689619
129681,0.017611
129682,0.008296
129683,0.0
129684,0.000783
129685,0.576034
129686,0.999462
129687,0.000193
129688,0.0
129689,0.0
129690,0.0
129691,0.0
129692,0.0
129693,0.0
129694,0.0
129695,0.0
129696,0.246973
129697,0.071076
129698,0.0
129699,0.0
129700,0.0
129701,0.0
129702,0.0
129703,0.000403
129704,0.434892
129705,0.667819
129706,0.0
129707,0.0
129708,0.0
129709,0.0
129710,0.0
129711,0.0
129712,0.0
129713,0.0
129714,0.0
129715,0.0
129716,0.0
129717,0.1874
129718,0.997214
129719,0.9951
129720,0.291728
129721,0.0
129722,0.0
129723,0.0
129724,0.222819
129725,0.395029
129726,0.57711
129727,0.168332
129728,0.0
129729,0.703206
129730,0.802464
129731,0.782741
129732,0.329067
129733,0.012889
129734,0.0
129735,0.0
129736,0.01996
129737,0.0
129738,0.0
129739,0.189083
129740,0.460043
129741,0.201581
129742,0.0
129743,0.0
129744,0.0
129745,0.060913
129746,0.050962
129747,0.0
129748,0.0
129749,0.0
129750,0.0
129751,0.0
129752,0.0
129753,0.0
129754,0.0
129755,0.0
129756,0.0
129757,0.0
129758,0.0
129759,0.0
129760,0.0
129761,0.0
129762,0.0
129763,0.0
129764,0.0
129765,0.0
129766,0.0
129767,0.0
129768,0.0
129769,0.0
129770,0.0
129771,0.0
129772,0.0
129773,0.0
129774,0.0
129775,0.0
129776,0.0
129777,0.0
129778,0.0
129780,0.0
129781,0.0
129782,0.0
129783,0.0
129785,0.0
130122,0.1594
130123,0.0
130124,0.0
130125,0.0682
130126,0.192345
130127,0.005485
130128,0.001882
130130,0.287671
130131,0.10894
130132,0.118249
130133,0.0
130134,0.0
130135,0.0
130136,0.0
130137,0.004548
130138,0.003171
130139,0.0
130140,0.00174
130141,0.989107
130142,1.0
130143,1.0
130146,1.0
130147,1.0
130148,1.0
130149,1.0
130150,1.0
130151,1.0
130152,1.0
130153,1.0
130154,1.0
130155,1.0
130156,1.0
